Whiteboard Markers,1,Iceland,1
dishwasher,7,Equatorial Guinea,6
sad poetry,5,United States Minor Outlying Islands,17
Omega Seamaster,2,Philippines,15
Litter Box,7,Zimbabwe,13
Moisturizer,11,Myanmar,12
Outdoor Clothing,4,Indonesia,16
Cleanser,7,Kyrgyz Republic,8
Basketball,1,Northern Mariana Islands,17
Mad Max: Fury Road,12,Slovenia,20
Call of Duty: Modern Warfare II,8,Hungary,16
IWC Pilot�s Watch,6,Qatar,18
Golf Clubs,7,Cook Islands,20
Golf Tees,7,Bangladesh,5
Cat Litter,7,Bangladesh,4
Audemars Piguet Royal Oak,11,Equatorial Guinea,7
Mascara,6,Costa Rica,2
Pet Crate,9,Guyana,12
sad poetry,10,Egypt,14
Folders,12,Israel,7
big ben,11,Botswana,11
vanilla candle,4,Luxembourg,8
Body Lotion,5,Martinique,8
Avengers: Endgame,5,Saudi Arabia,4
Tennis Racket,5,Japan,19
Volleyball,3,Belarus,11
Markers,1,Lao People's Democratic Republic,3
drums,4,Lebanon,18
Save Willy,12,Nicaragua,1
Golf Tees,7,Estonia,19
Pet Brush,11,North Macedonia,4
piano,4,Dominican Republic,17
Pride and Prejudice,10,Turks and Caicos Islands,1
fish oil,5,Bahamas,4
toe fungus cream,1,Namibia,12
The Great Gatsby,7,Bouvet Island (Bouvetoya),16
Water Bottle,7,Greenland,8
Face Mask,12,Saint Lucia,4
big ben,7,Philippines,4
Fedora,5,Holy See (Vatican City State),6
macOS Ventura,10,France,24
Golf Glove,4,Saudi Arabia,19
The Matrix,3,Mali,4
Jaeger-LeCoultre Reverso,11,Nigeria,8
Rolex Submariner,1,Tuvalu,18
Camping Stove,4,Antigua and Barbuda,3
Pet Nail Clippers,10,Micronesia,3
blue fuzzy blanket,5,El Salvador,11
Jurassic Park,9,Netherlands Antilles,11
citrus candle,7,Estonia,10
Ubuntu,4,Saudi Arabia,8
microwave,7,Congo,11
conga,8,Cocos (Keeling) Islands,11
Collar,3,Burundi,3
Stapler,2,Holy See (Vatican City State),14
drums,8,Turkmenistan,10
The Lord of the Rings: The Fellowship of the Ring,12,Germany,2
macOS Ventura,9,Lebanon,10
Staples,2,Brunei Darussalam,16
Baseball Glove,7,Peru,12
Golf Glove,5,Latvia,10
Lantern,3,Botswana,4
Pet Gates,7,Wallis and Futuna,13
Stapler,8,Iran,20
Moby-Dick,5,Bermuda,20
big ben,7,Saint Martin,6
modern sculpture,12,Cuba,2
Soccer Ball,6,Saint Pierre and Miquelon,8
oven,3,Iran,5
Basketball,1,Mayotte,2
Spider-Man (PS4),11,Poland,4
guitar,5,Uganda,13
Face Mask,8,British Virgin Islands,18
Body Lotion,9,Brunei Darussalam,1
into the ocean,6,Reunion,8
Hair Conditioner,4,Bhutan,20
toaster,8,Saint Martin,4
floral painting,12,Seychelles,2
Pencils,11,Serbia,7
Tennis Racket,1,Korea,1
blue plush throw pillow,5,Malaysia,15
clean slate,3,Bulgaria,17
Litter Box,1,Norway,19
The Great Gatsby,1,Hong Kong,4
Tissot Le Locle,3,Israel,14
Crime and Punishment,9,Cayman Islands,18
refrigerator,9,Kiribati,13
IWC Pilot�s Watch,9,Maldives,3
Jurassic Park,3,Palestinian Territory,1
Baseball Bat,5,Mauritius,8
Cartier Tank,1,Tuvalu,13
Pride and Prejudice,5,Mauritania,14
Pet Clothes,3,Saint Vincent and the Grenadines,15
Adobe Photoshop,9,San Marino,20
Volleyball,11,Bangladesh,5
motrin,10,Haiti,17
1984,11,Tuvalu,3
Fishing Tackle,3,Christmas Island,11
Binders,7,United States Minor Outlying Islands,15
sad poetry,3,Holy See (Vatican City State),17
Inception,12,Bahrain,1
microwave,7,Poland,15
feminine products,8,Marshall Islands,3
fish oil,4,Belize,13
Fedora,9,French Southern Territories,14
macOS Ventura,4,Poland,19
Ubuntu,7,Tonga,2
iOS,7,Kazakhstan,16
piano,8,North Macedonia,4
The Great Gatsby,5,Cuba,19
Grand Theft Auto V,11,Trinidad and Tobago,16
conga,6,Zimbabwe,14
Ubuntu,2,New Zealand,18
The Lord of the Rings: The Fellowship of the Ring,1,Cyprus,18
Crime and Punishment,12,Saint Martin,4
Avatar,9,Gambia,2
big ben,4,Haiti,2
Windows 11,10,Honduras,16
IWC Pilot�s Watch,12,Morocco,9
Camping Tent,10,Cambodia,5
The Catcher in the Rye,10,Jordan,11
IWC Pilot�s Watch,3,Djibouti,6
Golf Clubs,10,Saint Kitts and Nevis,4
Windows 11,2,Cameroon,4
The Lord of the Rings,3,Korea,3
Cartier Tank,6,Martinique,4
Nail Polish,12,New Zealand,3
Camping Chairs,7,Honduras,15
The Lord of the Rings: The Fellowship of the Ring,6,Sweden,14
Omega Seamaster,10,Togo,12
oven,6,San Marino,15
advil,6,Sierra Leone,12
Audemars Piguet Royal Oak,4,Armenia,1
sad poetry,3,Bulgaria,18
The Legend of Zelda: Breath of the Wild,1,Cocos (Keeling) Islands,16
piano,4,Portugal,13
iOS,2,Kuwait,20
Rubber Bands,5,South Africa,15
The Catcher in the Rye,3,Congo,10
Pet Food,5,Thailand,4
Notebooks,2,Christmas Island,2
Scratching Post,12,Canada,15
red plush throw pillow,11,Korea,4
Shampoo,2,Switzerland,12
Paper,3,Bosnia and Herzegovina,2
Nail Polish,8,Isle of Man,6
Basketball,11,Vietnam,10
conga,3,Congo,6
Shampoo,1,South Georgia and the South Sandwich Islands,2
dishwasher,4,Korea,17
1984,12,Kyrgyz Republic,4
Shrek,8,Bolivia,19
Basketball,7,Bolivia,9
The Hobbit,5,Macao,17
motrin,4,China,11
feminine products,8,Saint Helena,4
Feeding Station,5,Burkina Faso,7
Pet Carrier,9,Japan,7
Apex Legends,12,Liberia,4
Map and Compass,9,Wallis and Futuna,15
Breitling Navitimer,6,American Samoa,1
The Great Gatsby,2,Korea,13
Sunscreen,9,Haiti,4
Omega Speedmaster Professional,3,Belgium,10
demons,5,Saint Barthelemy,7
Pet Nail Clippers,4,Cambodia,10
Hiking Boots,5,Comoros,18
animal painting,9,Guinea,6
 mermaid sculpture,12,United Kingdom,14
Pet Brush,5,Ukraine,11
Golf Balls,6,Nigeria,13
Soccer Ball,2,Saint Lucia,17
Lantern,2,Montserrat,4
Battlefield 2042,2,Ghana,14
refrigerator,1,Syrian Arab Republic,11
The Matrix,4,British Virgin Islands,6
Inception,2,Montserrat,13
oven,6,Angola,5
toe fungus cream,9,Brunei Darussalam,20
Horizon Forbidden West,8,Seychelles,4
dishwasher,7,Qatar,10
Eyeshadow,3,Turks and Caicos Islands,10
into the ocean,4,Bolivia,2
Rangefinder,4,Suriname,2
Folders,10,Sudan,12
The Dark Knight,4,Gambia,9
Cooler,11,Venezuela,3
Call of Duty: Modern Warfare II,3,Niger,15
Grooming Brush,6,Solomon Islands,4
Tennis Racket,9,Venezuela,7
floral painting,3,Paraguay,3
War and Peace,3,Wallis and Futuna,3
Omega Seamaster,6,France,7
Pet Brush,5,Fiji,16
Perfume,9,Colombia,1
Avengers: Endgame,11,Angola,1
animal painting,3,Papua New Guinea,9
Basketball,10,United Arab Emirates,3
dishwasher,9,Guernsey,5
The Matrix,11,Dominican Republic,1
Portable Water Filter,10,Niue,16
floral painting,3,Nauru,11
IWC Pilot�s Watch,2,Marshall Islands,2
Fedora,4,Thailand,3
Baseball Glove,3,Kiribati,20
Foundation,6,Comoros,3
Face Mask,1,Ethiopia,19
animal painting,10,Brunei Darussalam,11
Save Willy,4,Ghana,17
dishwasher,10,Montserrat,7
Backpack,1,Sao Tome and Principe,7
guitar,6,Tuvalu,17
refrigerator,8,Nepal,5
Portable Water Filter,2,Bahamas,19
Pet Bed,3,Armenia,1
The Lord of the Rings,1,Kiribati,13
Baseball Bat,11,Japan,7
Pet Gates,3,Bahrain,4
The Great Gatsby,4,Italy,14
feminine products,9,Congo,1
Spider-Man (PS4),4,Australia,10
Volleyball,7,San Marino,15
into the ocean,11,Dominica,9
microwave,10,Spain,20
vanilla candle,10,Saudi Arabia,6
guitar,12,San Marino,13
Moby-Dick,11,Tunisia,9
First Aid Kit,3,Iraq,3
Android,2,Gibraltar,14
Windows 11,3,Liechtenstein,5
Toner,10,Papua New Guinea,3
Camping Stove,7,Switzerland,8
demons,6,Central African Republic,19
Red Dead Redemption 2,2,Thailand,1
soil,10,Dominica,15
oven,12,Bouvet Island (Bouvetoya),18
animal painting,10,Namibia,5
Feeding Station,10,Anguilla,10
The Catcher in the Rye,12,Montserrat,9
The Legend of Zelda: Breath of the Wild,6,Qatar,19
Binders,9,Norfolk Island,12
Windows 11,6,Cambodia,2
Ubuntu,10,Christmas Island,6
planter pots,4,Uzbekistan,9
IWC Pilot�s Watch,9,Nigeria,11
 mermaid sculpture,4,Cameroon,17
soil,6,Reunion,17
Basketball,12,Mauritania,6
microwave,5,Sri Lanka,19
Audemars Piguet Royal Oak,8,Uruguay,8
Concealer,10,Portugal,12
refrigerator,7,Solomon Islands,13
Blade Runner 2049,6,Finland,11
The Matrix,9,Poland,7
Baseball Glove,10,Canada,4
Baseball Glove,5,Pakistan,17
Save Willy,9,Maldives,3
Lantern,3,Vanuatu,16
planter pots,3,Nepal,19
Blade Runner 2049,5,Colombia,8
Folders,2,Slovenia,12
Leash,5,Greenland,20
toe fungus cream,10,Dominica,7
Golf Balls,4,Samoa,9
Mascara,2,Greenland,10
Android,12,Saint Lucia,14
Overwatch 2,12,Cape Verde,13
1984,8,Sudan,6
Moby-Dick,9,Venezuela,5
The Lord of the Rings: The Fellowship of the Ring,6,Azerbaijan,19
Rolex Submariner,12,Colombia,19
soil,8,Egypt,4
scenic painting,1,Haiti,7
Cartier Tank,11,Belgium,2
Apex Legends,12,Uzbekistan,14
Baseball Bat,3,Korea,16
refrigerator,4,Iran,17
floral painting,5,Guyana,19
Spider-Man (PS4),9,Cape Verde,5
sad poetry,12,Bahamas,5
piano,5,Costa Rica,2
refrigerator,4,United States of America,9
Stapler,7,Aruba,1
Eyeliner,5,Andorra,10
Moby-Dick,12,French Polynesia,8
demons,4,Fiji,10
Face Mask,10,Norway,14
Cooler,7,United States Minor Outlying Islands,5
The other woman,8,Egypt,15
iOS,12,Congo,4
vanilla candle,12,Japan,13
Red Dead Redemption 2,12,Guinea,20
toe fungus cream,11,Mongolia,3
intense poetry,7,Lao People's Democratic Republic,20
The Great Gatsby,1,Central African Republic,2
Flashlight,7,Madagascar,14
Grand Theft Auto V,3,Antarctica (the territory South of 60 deg S),8
Golf Clubs,6,Saint Lucia,8
drums,1,Faroe Islands,20
floral painting,3,Syrian Arab Republic,18
Breitling Navitimer,7,Ukraine,18
blackberry seeds,2,Comoros,18
Backpack,5,Italy,18
Breitling Navitimer,7,Costa Rica,19
Golf Glove,4,Saint Vincent and the Grenadines,6
oven,5,Tanzania,19
Soccer Ball,8,Morocco,9
Grooming Brush,1,Marshall Islands,10
Moby-Dick,1,Sweden,15
Golf Balls,11,Brunei Darussalam,11
feminine products,4,Bhutan,14
Avatar,9,Cyprus,2
flute,8,United States of America,1
Paper,5,Uganda,6
feminine products,8,Bouvet Island (Bouvetoya),8
Star Wars: Episode IV - A New Hope,3,Trinidad and Tobago,8
Spider-Man (PS4),4,Angola,19
Volleyball,10,Spain,4
Golf Tees,7,Venezuela,17
blackberry seeds,3,Uruguay,11
Red Dead Redemption 2,11,Marshall Islands,7
white plush throw pillow,2,United Kingdom,17
Save Willy,9,China,20
Highlighters,3,Uzbekistan,7
Mission: Impossible � Fallout,4,Cameroon,12
microwave,4,Saint Kitts and Nevis,8
Paper,3,Libyan Arab Jamahiriya,7
Pet Brush,1,Congo,17
tomato seeds,8,El Salvador,2
clean slate,10,Benin,9
Rangefinder,2,Bosnia and Herzegovina,17
Exfoliator,10,United Arab Emirates,11
dishwasher,6,Turks and Caicos Islands,9
Golf Clubs,12,India,18
Pens,7,Malta,11
Pet Bed,5,Liechtenstein,11
Call of Duty: Modern Warfare II,7,Saint Lucia,2
The Dark Knight,10,Brunei Darussalam,16
clean slate,8,Denmark,15
The Great Gatsby,12,Martinique,17
Serum,11,Norfolk Island,7
Spider-Man (PS4),3,Grenada,18
Jaeger-LeCoultre Reverso,1,Cuba,16
Cat Litter,5,Liberia,17
Pet Food,8,Saint Martin,17
macOS Ventura,3,Nauru,8
Cat Litter,9,Lao People's Democratic Republic,4
microwave,8,Guernsey,13
toaster,3,Egypt,8
Red Dead Redemption 2,1,Liechtenstein,18
Golf Glove,8,Japan,16
Golf Tees,6,Togo,2
scenic painting,8,Central African Republic,8
Basketball,3,Falkland Islands (Malvinas),7
Shrek,6,Netherlands,6
Moby-Dick,10,Korea,10
Baseball Glove,11,United Arab Emirates,13
piano,7,Denmark,5
Whiteboard Markers,3,Holy See (Vatican City State),2
guitar,7,Mali,7
Golf Bag,12,Gabon,19
Eyeshadow,8,Mozambique,9
toe fungus cream,12,Libyan Arab Jamahiriya,13
Battlefield 2042,11,Saint Kitts and Nevis,12
Pet Nail Clippers,8,Ireland,6
clean slate,5,Benin,12
Map and Compass,2,Wallis and Futuna,8
piano,12,Argentina,11
Rubber Bands,12,Congo,19
sad poetry,3,Northern Mariana Islands,17
Call of Duty: Modern Warfare II,6,Cambodia,13
scenic painting,1,Sierra Leone,16
Moisturizer,7,Chad,19
macOS Ventura,6,Christmas Island,15
Foundation,5,Cameroon,2
First Aid Kit,6,French Southern Territories,2
refrigerator,6,Slovenia,18
sad poetry,9,Poland,18
tomato seeds,12,Belarus,5
Face Mask,7,Dominica,7
Harness,6,Guinea,15
feminine products,5,Togo,16
Pens,7,Niue,18
guitar,9,Samoa,11
piano,4,Sri Lanka,19
Red Dead Redemption 2,3,Palestinian Territory,1
motrin,12,Romania,13
Android,2,Falkland Islands (Malvinas),7
microwave,4,Lao People's Democratic Republic,10
Golf Tees,10,Mali,23
Fishing Tackle,3,Malawi,18
Longines Master Collection,11,Jersey,5
Blush,11,Burkina Faso,9
Golf Balls,9,United States Virgin Islands,2
Ubuntu,12,Mayotte,12
Eraser,2,Serbia,17
shovel,1,United States Virgin Islands,8
Tennis Racket,5,Guinea,4
drums,5,Kazakhstan,8
Windows 11,7,Kazakhstan,9
Fedora,8,Argentina,3
Fedora,10,Liechtenstein,8
Fishing Rod,3,Bhutan,13
Serum,12,Sao Tome and Principe,2
Pet Nail Clippers,4,Rwanda,12
blackberry seeds,3,Cyprus,11
microwave,6,Greece,15
dishwasher,1,Gibraltar,12
toe fungus cream,8,Djibouti,19
Golf Glove,7,Mauritius,15
Fishing Rod,6,Myanmar,6
Folders,3,Papua New Guinea,19
drums,10,Faroe Islands,2
Golf Clubs,8,Togo,20
Avatar,3,Bermuda,2
Exfoliator,7,Bouvet Island (Bouvetoya),11
Flashlight,7,Nepal,17
Camping Tent,2,Monaco,4
Blush,12,French Southern Territories,4
Tissot Le Locle,5,Pitcairn Islands,4
Golf Glove,8,Kyrgyz Republic,7
Harness,8,Colombia,7
oven,2,Belize,17
shovel,8,Netherlands Antilles,17
Grooming Brush,8,Holy See (Vatican City State),16
Fedora,4,Iceland,20
cello,12,Nepal,2
Pencils,10,Comoros,16
Basketball,12,Algeria,3
Staples,1,Madagascar,3
Concealer,10,Myanmar,11
Paper,1,Sao Tome and Principe,3
motrin,5,Guinea-Bissau,2
microwave,10,Georgia,18
Overwatch 2,5,Moldova,14
Golf Balls,7,Korea,20
Sunscreen,7,Sudan,12
dishwasher,8,Philippines,8
Grand Theft Auto V,8,United Arab Emirates,14
drums,9,Korea,5
cello,8,Romania,15
into the ocean,5,Bahamas,16
Pet Nail Clippers,6,Maldives,19
strawberry seeds,9,Belgium,2
Inception,10,Cocos (Keeling) Islands,12
Concealer,9,Namibia,8
Tissot Le Locle,6,Lesotho,4
Adobe Photoshop,2,Norway,19
toaster,12,Kuwait,14
The Lord of the Rings: The Fellowship of the Ring,3,Gambia,19
dishwasher,11,Libyan Arab Jamahiriya,10
Battlefield 2042,12,Syrian Arab Republic,3
toaster,6,French Southern Territories,19
Save Willy,10,Cuba,9
Golf Glove,10,Mexico,15
Golf Bag,3,Eritrea,8
Adobe Photoshop,10,Yemen,3
IWC Pilot�s Watch,9,Armenia,4
Android,2,Saint Helena,10
drums,12,Tonga,19
Mission: Impossible � Fallout,9,Austria,20
Android,9,Cuba,15
Rubber Bands,9,Gabon,13
Stapler,7,Croatia,17
cello,8,South Georgia and the South Sandwich Islands,15
Pencils,1,Guyana,7
toaster,9,Guam,4
The other woman,7,Guyana,16
piano,6,Luxembourg,17
guitar,1,Tunisia,5
Portable Water Filter,6,Kiribati,15
magnesium,10,Uganda,10
Golf Balls,10,Chile,5
Tissot Le Locle,1,Congo,3
iOS,7,Christmas Island,12
Blade Runner 2049,6,Bolivia,17
Horizon Forbidden West,3,Kazakhstan,3
advil,11,Christmas Island,6
blackberry seeds,6,Lebanon,3
Baseball Bat,2,Austria,10
1984,7,Somalia,6
Backpack,10,Libyan Arab Jamahiriya,15
Avatar,7,Slovakia (Slovak Republic),4
sad poetry,11,Georgia,13
Foundation,2,Malta,6
Golf Tees,11,Equatorial Guinea,5
Basketball,8,Ukraine,1
Avatar,5,United States Virgin Islands,19
Assassin's Creed Valhalla,12,Italy,1
Battlefield 2042,3,British Virgin Islands,5
white fuzzy blanket,12,Tunisia,16
Moisturizer,7,Thailand,9
Avengers: Endgame,9,South Georgia and the South Sandwich Islands,11
Campfire Grill,10,Puerto Rico,8
Golf Tees,7,India,8
Rolex Submariner,12,Reunion,5
Cartier Tank,7,Congo,15
Binders,6,Saint Martin,3
flute,7,Hong Kong,14
Paper,3,Netherlands Antilles,7
Toys,4,Trinidad and Tobago,20
Sleeping Pad,3,Colombia,12
Save Willy,1,Venezuela,13
macOS Ventura,2,Saint Barthelemy,10
Baseball Glove,4,Singapore,14
Blade Runner 2049,12,Montserrat,1
tomato seeds,3,Cambodia,5
flute,10,Liechtenstein,2
toaster,12,Ecuador,1
white plush throw pillow,5,Sierra Leone,10
Android,11,Albania,19
Map and Compass,4,Sweden,1
microwave,3,Singapore,20
Baseball Bat,7,Korea,5
The Lord of the Rings,2,Suriname,19
conga,6,Solomon Islands,14
Rolex Submariner,2,Togo,2
piano,3,Saint Barthelemy,14
guitar,5,Colombia,11
Blade Runner 2049,12,Bolivia,8
Baseball Bat,11,French Guiana,9
Camping Stove,5,Ireland,6
Adobe Photoshop,5,Algeria,4
Training Pads,6,Cambodia,13
guitar,11,Kuwait,13
The Lord of the Rings: The Fellowship of the Ring,9,Palestinian Territory,4
Lipstick,7,Libyan Arab Jamahiriya,6
motrin,5,Vanuatu,6
Omega Seamaster,10,Bahamas,15
Golf Clubs,2,Guinea,12
blue fuzzy blanket,1,Marshall Islands,7
Lantern,11,Cuba,19
conga,8,Mauritius,16
big ben,3,Tuvalu,10
microwave,8,Guam,14
romantic poetry,7,Somalia,19
Golf Bag,5,Pakistan,11
Horizon Forbidden West,4,Western Sahara,16
The Matrix,7,Denmark,8
white plush throw pillow,6,Belgium,3
Outdoor Clothing,3,Macao,18
magnesium,8,Philippines,12
Eyeshadow,4,Spain,5
drums,11,Gabon,14
Face Mask,1,Liberia,17
Whiteboard Markers,3,Guinea,2
Staples,12,Equatorial Guinea,1
Portable Water Filter,12,Togo,16
Golf Tees,12,Mayotte,11
Litter Box,3,Tonga,12
toaster,8,Bulgaria,16
flute,2,Antarctica (the territory South of 60 deg S),8
Golf Glove,5,Holy See (Vatican City State),4
cello,4,Namibia,11
Stapler,6,Barbados,1
Ubuntu,6,Morocco,6
Pet Brush,6,Vanuatu,13
The Lord of the Rings: The Fellowship of the Ring,3,Chad,15
Golf Balls,6,Iraq,4
red fuzzy blanket,6,Wallis and Futuna,10
Red Dead Redemption 2,7,Lebanon,3
Omega Speedmaster Professional,9,Central African Republic,15
The Matrix,5,Greenland,8
intense poetry,2,Martinique,4
Adobe Photoshop,6,Singapore,19
romantic poetry,2,Brunei Darussalam,7
Moby-Dick,5,Somalia,20
Hiking Boots,7,Peru,16
refrigerator,3,Monaco,5
Overwatch 2,9,Niger,17
Horizon Forbidden West,9,Nigeria,7
guitar,3,Costa Rica,8
War and Peace,1,Greenland,2
Outdoor Clothing,7,Sudan,6
blue fuzzy blanket,2,Trinidad and Tobago,10
Tennis Racket,4,Canada,15
Overwatch 2,11,Guernsey,17
Paper Clips,9,France,20
The other woman,9,Saint Vincent and the Grenadines,12
flute,4,Tunisia,2
magnesium,6,Ukraine,10
Windows 11,9,Vanuatu,14
 mermaid sculpture,8,Guam,13
Battlefield 2042,2,Bulgaria,12
piano,4,Barbados,18
toe fungus cream,9,Morocco,2
iOS,10,New Zealand,19
Tag Heuer Carrera,9,Zambia,6
refrigerator,7,Bulgaria,9
Pet Carrier,9,Fiji,14
Pride and Prejudice,1,Congo,18
motrin,12,Lao People's Democratic Republic,10
white fuzzy blanket,2,Bangladesh,9
Spider-Man (PS4),12,Czech Republic,12
Pet Bed,6,Andorra,1
Highlighters,11,Mexico,14
Crime and Punishment,1,Kiribati,11
feminine products,3,Puerto Rico,14
white fuzzy blanket,3,Ecuador,5
guitar,3,Nauru,15
Training Pads,12,Turkmenistan,10
Crime and Punishment,9,Switzerland,12
The other woman,11,Finland,19
Baseball Bat,7,Ireland,1
iOS,4,Timor-Leste,5
blackberry seeds,11,San Marino,2
Horizon Forbidden West,11,South Africa,15
microwave,6,Guernsey,1
IWC Pilot�s Watch,6,Czech Republic,2
Tennis Racket,2,Suriname,18
red fuzzy blanket,8,Cote d'Ivoire,12
sad poetry,9,Argentina,12
Apex Legends,6,British Virgin Islands,7
oven,11,Dominican Republic,6
Golf Tees,10,Liechtenstein,9
clean slate,6,Germany,9
Hair Conditioner,3,Portugal,2
blue fuzzy blanket,1,Djibouti,12
scenic painting,10,Mayotte,13
Tissot Le Locle,3,Cote d'Ivoire,18
Eraser,5,Norway,6
Omega Seamaster,3,Burkina Faso,4
Shampoo,6,China,16
Blush,4,Peru,20
Exfoliator,6,Palestinian Territory,15
romantic poetry,4,Saint Helena,8
dishwasher,7,United States of America,17
Multi-tool,10,Denmark,12
vanilla candle,12,Portugal,7
Blade Runner 2049,4,Turkey,12
Omega Seamaster,2,Netherlands,18
Spider-Man (PS4),9,United States of America,10
Fishing Rod,3,Austria,10
Breitling Navitimer,9,Heard Island and McDonald Islands,14
red plush throw pillow,2,Liechtenstein,7
Body Lotion,2,Bermuda,20
The Catcher in the Rye,7,Azerbaijan,12
Backpack,2,Equatorial Guinea,15
Golf Clubs,3,Sweden,10
Avatar,3,Senegal,30
cello,1,Samoa,7
demons,6,Bangladesh,1
red plush throw pillow,6,Iran,8
Baseball Bat,6,Wallis and Futuna,19
fish oil,2,Uruguay,3
First Aid Kit,3,Kazakhstan,17
Guardians of the Galaxy,1,Guinea-Bissau,1
The Legend of Zelda: Breath of the Wild,6,Slovenia,11
piano,2,Germany,6
animal painting,3,Luxembourg,5
Horizon Forbidden West,3,Faroe Islands,12
Omega Seamaster,10,United States of America,13
piano,5,Iceland,20
Adobe Photoshop,9,Lesotho,16
Campfire Grill,4,Mozambique,13
into the ocean,9,Fiji,3
Nail Polish,11,Malta,8
refrigerator,10,Vanuatu,13
Call of Duty: Modern Warfare II,11,Holy See (Vatican City State),10
Golf Tees,9,Kuwait,2
Blade Runner 2049,11,Taiwan,12
sad poetry,3,Norfolk Island,7
Paper Clips,2,Monaco,14
microwave,10,Tokelau,4
Pet Crate,7,Belgium,13
Baseball Glove,2,Guatemala,19
Tissot Le Locle,12,Kazakhstan,15
The Lord of the Rings: The Fellowship of the Ring,6,Georgia,19
white fuzzy blanket,1,Bosnia and Herzegovina,19
flute,12,Monaco,9
Sunscreen,5,Brunei Darussalam,6
Volleyball,12,Albania,11
The Matrix,8,Georgia,3
Star Wars: Episode IV - A New Hope,12,Maldives,10
cello,3,Saint Lucia,5
intense poetry,11,Botswana,10
Golf Bag,11,Myanmar,20
Call of Duty: Modern Warfare II,6,Denmark,10
Pencils,10,Venezuela,12
Crime and Punishment,11,Chile,17
dishwasher,2,South Africa,20
red plush throw pillow,7,Monaco,9
Mad Max: Fury Road,8,Saint Helena,12
dishwasher,4,Saint Helena,16
Portable Charger,7,Malta,15
Battlefield 2042,10,Chad,16
Perfume,6,Uganda,16
Concealer,5,Liberia,17
blue fuzzy blanket,11,Uzbekistan,6
Pet Nail Clippers,9,Holy See (Vatican City State),16
Notebooks,12,Greenland,16
Golf Clubs,11,Tokelau,4
Pet Cleaning Wipes,3,Kenya,14
dishwasher,5,Tunisia,6
Soccer Ball,12,Sweden,18
floral painting,4,Zambia,6
Outdoor Clothing,10,Myanmar,15
Pens,4,Jordan,9
Shrek,3,China,18
big ben,1,United States of America,5
Pet Shampoo,3,Botswana,3
The Matrix,7,Finland,12
toaster,1,Chile,3
Exfoliator,10,China,2
Soccer Ball,5,Senegal,13
into the ocean,1,Kazakhstan,9
Battlefield 2042,10,France,12
Stapler,8,Nigeria,17
dishwasher,10,Kiribati,13
The other woman,6,Pitcairn Islands,9
Fedora,3,Anguilla,5
Battlefield 2042,8,Croatia,23
Rubber Bands,4,Isle of Man,5
Fedora,12,Central African Republic,13
Training Pads,1,Mayotte,5
Body Lotion,8,France,7
The Matrix,11,Uzbekistan,7
Pet Brush,1,Jamaica,1
Staples,11,Guinea-Bissau,17
blackberry seeds,5,Guinea-Bissau,12
Exfoliator,10,Cocos (Keeling) Islands,11
big ben,6,Sudan,9
soil,12,Singapore,6
Golf Balls,11,Marshall Islands,15
oven,1,Vanuatu,3
Golf Bag,7,Cape Verde,19
Toys,2,Mozambique,9
into the ocean,1,Portugal,11
oven,4,Philippines,9
